Gene_enc,drug_name_pgx_enc,atc_level2_clean_enc,atc_level4_clean_enc,Significance_enc,pmid_n,is_rsid,is_starallele,has_copy_number,variant_len,sentence_len_w,notes_len_w,y_primary,y_toxicity,y_efficacy,y_metabolism,y_dosage,y_other,y_pd
247,94,5,7,2,1,1,0,0,9,18,1,1,1,0,1,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
530,105,18,33,2,0,1,0,0,10,23,33,0,0,1,0,0,0,0
77,109,5,8,2,1,1,0,0,9,28,24,0,0,1,0,0,0,0
246,69,5,8,4,1,0,1,0,18,17,18,0,0,0,1,0,0,0
643,84,6,10,2,1,0,1,0,18,16,40,0,0,0,0,0,1,0
240,95,18,33,3,1,1,0,0,9,14,37,0,0,0,1,0,0,0
324,146,14,27,2,1,1,0,0,9,22,8,0,0,0,1,1,0,0
365,146,14,27,2,1,1,0,0,9,26,8,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
247,86,17,32,4,1,0,0,0,38,24,63,0,0,1,0,0,0,0
369,19,18,33,2,1,1,0,0,9,22,10,0,0,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
250,152,1,1,2,1,1,0,0,9,25,17,0,0,0,0,1,0,0
942,143,3,4,2,0,1,0,0,10,28,33,0,0,1,0,0,0,0
437,22,6,11,4,0,1,0,0,10,21,24,0,0,1,0,0,0,0
247,92,18,33,2,1,0,0,0,62,19,1,0,0,0,1,0,0,0
314,88,13,23,2,1,1,0,0,9,17,91,0,0,1,0,0,0,0
632,122,5,8,4,1,1,0,0,9,21,64,0,0,0,1,0,0,0
278,98,6,12,4,1,1,0,0,9,24,120,0,0,1,0,0,0,0
454,96,18,33,2,1,1,0,0,6,20,11,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,6,15,29,1,1,0,0,0,0,0
965,42,6,12,2,1,1,0,0,9,28,75,0,0,1,0,0,0,0
242,94,5,7,2,1,1,0,0,10,20,1,1,1,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
837,122,5,8,2,1,1,0,0,10,22,27,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
562,42,6,12,4,1,1,0,0,9,23,23,0,0,1,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
4,87,6,9,2,1,1,0,0,9,18,11,0,0,0,1,0,0,0
4,136,18,33,4,1,1,0,0,9,18,19,0,0,0,0,0,1,0
649,93,5,8,2,1,1,0,0,9,20,31,0,0,1,0,0,0,0
421,101,18,33,2,1,1,0,0,9,16,1,1,1,0,1,0,0,0
278,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
96,87,6,9,2,1,1,0,0,10,21,42,1,1,0,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
246,25,18,33,2,1,0,1,0,18,12,1,0,0,0,1,0,1,0
746,110,18,33,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
401,128,18,33,4,1,1,0,0,8,27,62,0,0,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
128,8,14,28,2,1,1,0,0,9,18,56,0,0,1,0,0,0,0
4,94,5,7,2,1,1,0,0,9,17,1,1,1,0,1,0,0,0
906,144,18,33,4,1,1,0,0,10,30,52,0,0,1,0,0,0,0
247,89,5,8,4,1,0,1,0,73,28,137,1,1,0,1,0,0,0
746,10,18,33,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
270,58,16,30,2,1,1,0,0,10,25,28,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,152,1,1,4,1,1,0,0,9,25,23,0,0,0,1,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
250,55,13,23,3,1,0,1,0,40,24,49,0,0,0,1,0,0,0
837,87,6,9,4,1,1,0,0,10,16,1,0,0,0,0,0,1,0
387,87,6,9,2,1,1,0,0,8,21,18,0,0,0,1,0,0,0
118,27,6,12,2,1,1,0,0,10,11,1,1,1,0,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
421,104,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
946,12,5,8,4,1,1,0,0,8,15,76,1,1,0,0,0,0,0
648,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
209,121,15,29,2,0,1,0,0,6,18,35,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
242,94,5,7,4,1,1,0,0,10,22,1,1,1,0,1,0,0,0
832,129,16,30,2,1,0,0,0,24,17,53,1,1,0,0,0,0,0
965,127,18,33,4,0,1,0,0,9,18,8,0,0,0,0,0,0,1
36,87,6,9,2,1,1,0,0,6,15,7,1,1,0,0,0,0,0
649,65,13,23,2,1,1,0,0,10,15,33,1,1,0,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
188,95,18,33,2,1,1,0,0,9,17,15,0,0,0,0,0,1,0
837,15,3,4,4,1,1,0,0,9,16,6,0,0,1,0,0,0,0
4,94,5,7,3,1,1,0,0,9,21,35,0,0,1,0,0,0,0
259,93,5,8,4,1,1,0,0,9,20,66,0,0,1,0,0,0,0
879,137,11,20,4,1,1,0,0,8,23,45,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
698,113,18,33,2,1,1,0,0,9,19,63,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
836,70,7,13,4,1,1,0,0,9,24,33,1,1,0,1,0,0,0
523,66,5,8,2,1,1,0,0,9,19,26,0,0,1,0,0,0,0
579,67,2,3,4,1,1,0,0,9,23,6,0,0,1,0,0,0,0
988,45,16,31,4,1,1,0,0,10,20,28,0,0,1,0,0,0,0
942,44,18,33,2,1,1,0,0,10,24,1,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
252,55,13,23,2,1,0,1,0,8,13,19,0,0,0,0,0,0,1
188,95,18,33,2,1,1,0,0,9,17,15,0,0,0,0,0,1,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
419,35,5,8,4,1,0,0,0,26,27,1,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
387,87,6,9,4,1,1,0,0,10,16,81,1,1,0,0,0,0,0
250,63,18,33,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
4,107,16,30,2,1,1,0,0,10,24,46,0,0,1,0,0,0,0
697,137,11,20,4,0,1,0,0,9,23,11,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
837,22,6,11,2,1,1,0,0,9,26,44,0,0,1,0,0,0,0
947,146,14,27,4,1,1,0,0,9,21,19,0,0,0,1,1,0,0
273,35,5,8,2,1,1,0,0,10,21,1,0,0,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
837,81,5,8,2,1,1,0,0,9,20,25,0,0,0,1,0,0,0
4,36,11,20,4,1,1,0,0,9,15,31,1,1,0,1,0,0,0
31,53,18,33,4,1,1,0,0,9,8,90,1,1,0,1,0,0,0
965,49,18,33,2,0,1,0,0,9,28,75,0,0,1,0,0,0,0
96,87,6,9,4,1,1,0,0,10,15,35,1,1,0,0,0,0,0
946,12,5,8,4,1,1,0,0,8,15,76,1,1,0,0,0,0,0
472,139,5,8,4,1,1,0,0,10,19,1,0,0,0,1,0,0,0
378,52,5,8,2,1,1,0,0,10,28,1,0,0,1,0,0,0,0
28,53,18,33,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
244,151,5,8,3,1,0,0,0,33,19,76,0,0,0,1,0,0,0
244,129,16,30,4,1,0,1,0,21,16,53,0,0,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
30,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
348,107,16,30,2,1,1,0,0,9,29,13,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,10,14,16,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
837,15,3,4,4,1,0,1,0,20,19,37,0,0,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,17,24,1,1,0,0,0,0,0
994,145,18,33,4,1,1,0,0,9,20,13,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
128,98,6,12,2,1,1,0,0,8,21,40,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
247,94,5,7,2,1,1,0,0,9,20,1,1,1,0,1,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
10,139,5,8,4,1,1,0,0,9,17,24,1,1,0,0,0,0,0
704,137,11,20,2,1,1,0,0,9,17,91,1,1,1,0,0,0,0
948,4,12,22,4,1,1,0,0,10,20,12,0,0,0,0,1,0,0
250,9,18,33,2,1,0,1,0,19,26,1,0,0,0,1,0,0,0
946,152,1,1,4,1,0,1,0,19,20,15,0,0,0,0,1,0,0
700,54,5,8,4,0,1,0,0,9,21,55,0,0,1,0,0,0,0
512,144,18,33,4,1,1,0,0,10,24,41,0,0,1,0,0,0,0
247,0,18,33,2,2,0,1,0,50,35,101,0,0,0,1,0,0,0
306,18,3,4,2,1,1,0,0,9,28,27,0,0,1,0,0,0,0
247,121,15,29,4,1,0,1,0,18,18,41,0,0,1,0,0,0,0
171,66,5,8,4,1,1,0,0,8,17,21,0,0,1,0,0,0,0
885,72,11,19,2,1,1,0,0,8,28,1,0,0,1,0,0,0,0
286,26,8,16,2,1,1,0,0,9,23,45,0,0,1,0,0,0,0
250,63,18,33,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
252,86,17,32,2,1,1,0,0,8,19,56,0,0,0,0,1,0,0
247,121,15,29,4,1,0,0,0,24,21,22,0,0,0,1,0,0,0
7,87,6,9,4,1,1,0,0,7,20,1,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
40,55,13,23,2,1,1,0,0,9,16,40,0,0,0,0,0,0,1
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
421,104,5,8,4,1,1,0,0,6,21,17,1,1,0,0,0,0,0
4,86,17,32,2,1,1,0,0,9,19,11,0,0,0,0,1,0,0
392,150,18,33,2,1,1,0,0,10,25,28,0,0,1,0,0,0,0
328,152,1,1,4,1,1,0,0,9,22,33,0,0,0,0,1,0,0
836,70,7,13,4,1,1,0,0,9,16,35,1,1,0,1,0,0,0
386,152,1,1,4,1,1,0,0,8,16,29,0,0,0,0,1,0,0
649,65,13,23,2,1,1,0,0,10,15,33,1,1,0,0,0,0,0
250,10,18,33,4,1,0,1,0,19,27,22,0,0,0,1,0,0,0
243,152,1,1,4,1,1,0,0,10,25,34,0,0,0,1,0,0,0
946,56,6,11,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
164,104,5,8,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
349,56,6,11,2,1,1,0,0,8,24,12,0,0,1,0,0,0,0
643,84,6,10,4,1,0,1,0,28,16,99,1,1,0,0,0,0,0
250,63,18,33,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
478,72,11,19,4,1,1,0,0,9,22,7,0,0,1,0,0,0,0
325,50,16,30,2,1,1,0,0,8,25,72,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,9,15,33,1,1,0,0,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
421,104,5,8,4,1,1,0,0,6,16,19,1,1,0,0,0,0,0
193,95,18,33,4,1,1,0,0,9,17,24,0,0,0,0,0,1,0
164,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
36,87,6,9,2,1,1,0,0,6,15,7,1,1,0,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
244,117,14,28,4,1,0,0,0,25,19,41,0,0,0,1,0,0,0
421,101,18,33,4,1,1,0,0,6,23,17,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
199,139,5,8,2,1,1,0,0,9,19,6,0,0,0,1,0,0,0
182,61,5,8,2,0,1,0,0,9,22,56,0,0,1,0,0,0,0
247,96,18,33,2,1,0,0,0,38,22,37,0,0,0,0,1,0,0
946,66,5,8,4,1,0,1,0,9,16,36,1,1,0,0,0,0,0
260,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
260,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
278,65,13,23,2,1,1,0,0,10,15,18,1,1,0,0,0,0,0
521,8,14,28,2,1,1,0,0,10,19,68,0,0,1,0,0,0,0
28,53,18,33,4,1,1,0,0,9,8,78,1,1,0,1,0,0,0
8,139,5,8,2,1,1,0,0,8,22,1,1,1,0,0,0,0,0
246,20,5,8,2,1,0,0,0,23,26,32,0,0,1,0,0,0,0
163,52,5,8,4,1,1,0,0,9,18,29,0,0,1,0,0,0,0
687,30,1,2,2,1,1,0,0,10,20,1,0,0,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
45,13,18,33,2,1,1,0,0,6,22,41,0,0,1,0,0,0,0
36,87,6,9,2,1,1,0,0,9,15,7,1,1,0,0,0,0,0
278,65,13,23,2,1,1,0,0,9,14,16,1,1,0,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
8,139,5,8,2,1,1,0,0,9,22,1,1,1,0,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
313,63,6,12,4,1,1,0,0,8,21,22,0,0,1,0,0,0,0
603,75,4,5,4,1,1,0,0,9,16,52,1,1,0,1,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
245,70,7,13,2,1,1,0,0,10,18,11,0,0,0,1,0,0,0
201,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
652,89,5,8,4,1,1,0,0,10,16,8,0,0,0,0,0,0,1
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
182,125,18,33,2,0,1,0,0,9,22,56,0,0,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
825,121,15,29,2,1,1,0,0,9,18,11,0,0,1,0,0,0,0
4,100,18,33,2,1,1,0,0,9,18,17,0,0,0,0,1,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
831,53,13,23,4,1,1,0,0,10,17,106,0,0,0,0,0,1,0
806,44,18,33,2,1,1,0,0,9,21,1,0,0,1,0,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
957,90,13,23,2,1,1,0,0,10,19,19,0,0,1,0,1,0,0
252,136,18,33,2,1,0,1,0,18,22,33,0,0,1,0,0,0,0
4,134,18,33,4,1,1,0,0,9,21,54,0,0,0,0,1,0,0
276,22,6,11,2,1,1,0,0,9,24,48,0,0,1,0,0,0,0
422,49,18,33,3,1,1,0,0,9,20,13,0,0,1,0,0,0,0
246,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
4,23,14,26,4,1,1,0,0,9,18,24,0,0,0,1,0,0,0
181,76,18,33,4,0,1,0,0,11,13,60,0,0,1,0,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
201,104,5,8,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
10,139,5,8,2,1,1,0,0,8,18,1,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
244,11,1,2,2,1,0,1,0,20,17,65,1,1,1,0,0,0,0
946,79,18,33,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
28,53,18,33,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
496,54,5,8,4,1,1,0,0,9,25,29,0,0,1,0,0,0,0
771,59,3,4,2,0,1,0,0,10,20,30,0,0,1,0,0,0,0
181,47,18,33,2,1,1,0,0,11,15,90,0,0,0,0,0,0,1
246,82,5,8,2,1,0,1,0,19,13,33,0,0,1,0,0,0,0
236,31,18,33,3,1,1,0,0,10,20,54,0,0,0,1,0,0,0
4,63,18,33,2,1,1,0,0,9,17,20,1,1,1,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
908,144,18,33,4,1,1,0,0,9,24,37,0,0,1,0,0,0,0
164,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
244,112,14,25,2,1,0,1,0,20,19,13,1,1,0,0,0,0,0
965,127,18,33,4,0,1,0,0,9,18,8,0,0,0,0,0,0,1
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
244,151,5,8,4,1,0,0,0,25,22,36,0,0,0,1,0,0,0
454,58,16,30,2,1,1,0,0,6,20,5,0,0,1,0,0,0,0
883,10,18,33,4,1,1,0,0,9,20,13,0,0,1,0,0,0,0
430,4,12,22,4,1,0,1,0,11,10,80,1,1,0,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
244,50,16,30,2,1,0,1,0,32,41,1,1,1,0,0,0,0,0
244,112,14,25,2,1,0,1,0,20,16,15,1,1,0,0,0,0,0
247,89,5,8,4,1,0,1,0,48,20,107,1,1,0,1,0,0,0
28,53,18,33,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
227,150,18,33,2,1,1,0,0,9,25,24,0,0,1,0,0,0,0
837,91,18,33,4,1,1,0,0,9,20,8,0,0,0,1,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
181,76,18,33,4,0,1,0,0,10,15,51,0,0,1,0,0,0,0
4,50,16,30,2,1,1,0,0,9,22,27,0,0,0,1,0,0,0
430,23,14,26,0,1,1,0,0,10,7,6,1,1,0,0,0,0,0
29,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
102,119,18,33,2,0,1,0,0,8,21,79,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
946,90,13,23,2,1,0,1,0,9,16,55,0,0,0,1,0,0,0
247,39,18,33,3,1,0,1,0,22,14,42,0,0,0,1,0,0,0
193,148,18,33,2,1,1,0,0,9,23,31,0,0,1,0,0,0,0
502,91,18,33,3,1,1,0,0,10,15,22,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
6,28,16,30,2,1,1,0,0,9,24,14,0,0,1,0,0,0,0
763,63,18,33,4,1,1,0,0,8,21,93,1,1,1,0,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
803,85,5,8,4,1,1,0,0,10,17,42,0,0,0,1,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
671,70,7,13,2,0,1,0,0,9,20,13,0,0,0,0,1,0,0
946,56,6,11,2,1,0,1,0,9,15,20,1,1,1,0,0,0,0
643,84,6,10,4,1,0,1,0,38,28,50,0,0,0,0,1,0,0
830,88,13,23,2,1,1,0,0,9,22,1,0,0,1,0,0,0,0
746,121,15,29,2,0,1,0,0,8,23,23,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
244,2,1,1,2,1,0,1,0,20,16,1,0,0,0,0,1,0,0
164,104,5,8,2,1,1,0,0,9,21,18,1,1,1,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
36,87,6,9,2,1,1,0,0,6,19,17,1,1,0,0,0,0,0
786,135,6,12,2,1,1,0,0,9,19,1,0,0,1,0,0,0,0
349,49,18,33,2,1,1,0,0,9,28,75,0,0,1,0,0,0,0
648,65,13,23,2,1,1,0,0,9,15,29,1,1,0,0,0,0,0
957,20,5,8,4,1,1,0,0,9,19,28,0,0,0,1,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
4,107,16,30,2,1,1,0,0,9,24,14,0,0,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
30,53,13,23,4,1,1,0,0,9,9,80,1,1,0,1,0,0,0
252,63,18,33,2,1,1,0,0,8,17,20,1,1,1,0,0,0,0
965,127,18,33,4,0,1,0,0,9,18,8,0,0,0,0,0,0,1
245,69,5,8,4,1,0,1,0,18,17,65,0,0,0,1,0,0,0
390,33,18,33,2,1,1,0,0,10,18,59,0,0,1,0,0,0,0
41,128,18,33,2,1,1,0,0,9,23,59,0,0,1,0,0,0,0
429,120,5,8,4,0,0,1,0,11,19,39,0,0,1,0,0,0,0
838,70,7,13,4,1,1,0,0,9,15,33,1,1,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,138,10,18,2,1,0,1,0,28,23,56,0,0,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
30,53,13,23,4,1,1,0,0,8,8,78,1,1,0,1,0,0,0
247,121,15,29,4,1,0,1,0,49,20,73,0,0,0,1,0,0,0
247,89,5,8,2,1,0,1,0,8,17,129,1,1,0,1,0,0,0
819,85,5,8,4,1,1,0,0,10,21,59,0,0,1,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
278,65,13,23,2,1,1,0,0,10,14,16,1,1,0,0,0,0,0
247,138,10,18,1,1,1,0,0,9,7,6,0,0,1,0,0,0,0
643,84,6,10,4,1,0,1,0,28,16,99,1,1,0,0,0,0,0
253,137,11,20,4,1,1,0,0,9,21,38,0,0,0,1,0,0,0
244,11,1,2,2,1,0,1,0,20,17,65,1,1,1,0,0,0,0
810,70,7,13,2,1,1,0,0,9,20,13,0,0,0,0,1,0,0
214,7,18,33,4,0,1,0,0,9,20,47,0,0,1,0,0,0,0
464,18,3,4,4,1,1,0,0,10,19,35,0,0,1,0,0,0,0
258,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
926,84,6,10,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
246,152,1,1,4,1,1,0,0,9,14,1,0,0,0,0,1,0,0
836,70,7,13,4,1,1,0,0,9,24,33,1,1,0,1,0,0,0
244,30,1,2,0,1,1,0,0,9,7,6,0,0,1,0,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
215,33,18,33,2,1,1,0,0,8,18,59,0,0,1,0,0,0,0
108,65,13,23,2,0,1,0,0,10,14,16,1,1,0,0,0,0,0
244,28,16,30,2,1,0,1,0,32,15,1,1,1,0,0,0,0,0
430,1,5,6,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
4,36,11,20,4,1,1,0,0,9,19,29,1,1,0,1,0,0,0
430,4,12,22,0,1,1,0,0,9,7,6,1,1,0,0,0,0,0
837,81,5,8,2,1,1,0,0,9,21,1,0,0,0,1,0,0,0
250,36,11,20,4,1,1,0,0,10,17,37,1,1,0,1,0,0,0
651,34,13,23,4,1,1,0,0,9,19,1,0,0,0,1,0,0,0
40,55,13,23,2,1,1,0,0,9,16,40,0,0,0,0,0,0,1
414,9,18,33,4,1,1,0,0,9,20,45,1,1,0,0,0,0,0
632,74,9,17,4,1,1,0,0,10,16,57,1,1,0,1,0,0,0
246,82,5,8,2,1,0,1,0,18,18,21,0,0,0,1,0,0,0
37,88,13,23,2,1,1,0,0,9,24,16,0,0,1,0,0,0,0
157,3,11,19,2,0,1,0,0,10,21,53,0,0,1,0,0,0,0
492,72,11,19,2,1,1,0,0,9,28,1,0,0,1,0,0,0,0
613,68,18,33,4,1,1,0,0,9,20,63,0,0,1,0,0,0,0
247,64,18,33,4,1,0,1,0,18,19,77,0,0,0,1,0,0,0
53,13,18,33,4,1,1,0,0,8,20,42,0,0,1,0,0,0,0
258,104,5,8,2,1,1,0,0,10,21,18,1,1,1,0,0,0,0
201,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
247,32,13,23,0,1,1,0,0,9,7,6,0,0,0,1,0,0,0
298,152,1,1,2,1,1,0,0,9,9,1,0,0,0,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
81,105,18,33,2,0,1,0,0,10,23,45,0,0,1,0,0,0,0
966,152,1,1,4,1,0,0,0,19,10,45,0,0,0,0,1,0,0
247,55,13,23,4,1,0,1,0,18,18,20,0,0,0,1,0,0,0
10,139,5,8,4,1,1,0,0,9,16,22,1,1,0,0,0,0,0
966,152,1,1,0,1,1,0,0,9,7,6,0,0,0,0,1,0,0
436,3,11,19,4,0,1,0,0,9,28,14,0,0,1,0,0,0,0
951,146,14,27,4,1,0,1,0,52,25,140,0,0,0,0,1,0,0
830,88,13,23,2,1,1,0,0,6,22,1,0,0,1,0,0,0,0
928,52,5,8,2,1,1,0,0,10,19,69,0,0,1,0,0,0,0
334,10,18,33,2,1,1,0,0,9,18,24,1,1,1,0,0,0,0
4,136,18,33,4,1,1,0,0,9,22,21,0,0,0,0,0,1,0
704,137,11,20,2,1,1,0,0,9,17,91,1,1,1,0,0,0,0
837,130,3,4,1,1,1,0,0,9,7,6,1,1,0,0,0,0,0
10,139,5,8,4,1,1,0,0,9,21,22,1,1,0,0,0,0,0
4,44,18,33,4,1,1,0,0,9,25,65,0,0,1,0,0,0,0
628,44,18,33,2,1,1,0,0,9,25,61,0,0,1,0,0,0,0
208,127,18,33,4,1,1,0,0,9,18,8,0,0,0,0,0,0,1
247,107,16,30,2,1,0,1,0,70,18,17,1,1,0,0,0,0,0
913,117,18,33,2,0,1,0,0,9,24,35,0,0,1,0,0,0,0
484,137,11,20,4,1,1,0,0,9,23,114,0,0,0,1,0,0,0
258,104,5,8,2,1,1,0,0,10,17,20,1,1,1,0,0,0,0
454,58,16,30,4,1,1,0,0,9,26,19,0,0,1,0,0,0,0
